station,name,state,lat,lon,elevation
USC00151256,CAMPBELLSVILLE 2 SSW,KY,37.3167,-85.3667,238.0
USC00151294,CANEYVILLE 1W,KY,37.4183,-86.5008,176.8
USC00151313,CARLISLE,KY,38.3167,-84.0333,-999.9
USC00151340,CARROLLTON,KY,38.6833,-85.1667,146.0
USC00151345,CARROLLTON LOCK 1,KY,38.6583,-85.1456,137.2
USC00151386,CATLETTSBURG,KY,38.4667,-82.5833,165.8
USC00151391,CAVE CITY 1 E,KY,37.1414,-85.9508,213.4
USC00151406,CECILIA 2 SE,KY,37.6667,-85.9333,221.0
USC00151431,CENTERTOWN,KY,37.4167,-87.0,-999.9
USC00151517,CHARLEY 2 SW,KY,37.9589,-82.7464,225.6
USC00151531,CHEROKEE PK LOUISVILLE,KY,38.25,-85.75,161.5
USC00151611,CLERMONT 1 SSE,KY,37.9167,-85.6667,164.9
USC00151652,CLOVER BOTTOM 1WSW,KY,37.4917,-84.1708,403.9
USC00151722,COLUMBIA,KY,37.1,-85.3,223.1
USC00151808,CORBIN 8 W,KY,36.9217,-84.2267,376.7
USC00151810,CORNERS,KY,37.7933,-86.2325,186.2
USC00151890,CRAB ORCHARD 6 N,KY,37.4903,-84.4375,312.4
USC00151895,CRESSY,KY,37.83,-84.0347,219.5
USC00151900,CRESTWOOD 4NE,KY,38.3636,-85.4186,237.7
USC00151964,CUMBERLAND,KY,36.9667,-83.0,445.0
USC00151967,CUMBERLAND 2N,KY,36.9933,-82.9867,829.1
USC00151969,CUMBERLAND FALLS SP,KY,36.8333,-84.3167,326.1
USC00151998,CYNTHIANA,KY,38.3769,-84.3031,213.4
USC00152003,CYNTHIANA 2,KY,38.3833,-84.2833,220.1
USC00152040,DANVILLE,KY,37.6514,-84.7628,297.2
USC00152139,DEMA,KY,37.4167,-82.8,259.1
USC00152180,DEWEY DAM,KY,37.7333,-82.7333,210.0
USC00152214,DIX DAM,KY,37.7858,-84.7078,265.2
USC00152237,DORTON,KY,37.2833,-82.5667,-999.9
USC00152240,DRAFFIN,KY,37.3419,-82.3969,243.8
USC00152407,EARLINGTON,KY,37.2667,-87.5167,128.0
USC00152409,EASTERN KENTUCKY UNIV,KY,37.75,-84.3333,304.8
USC00152442,EDDYVILLE 5S,KY,37.0486,-88.0728,159.4
USC00152469,EDMONTON 3 W,KY,36.9833,-85.65,237.7
USC00152510,ELIZABETHTOWN,KY,37.6833,-85.8667,225.9
USC00152512,ELIZABETHTOWN WP CITY SPRINGS,KY,37.6797,-85.8761,210.3
USC00152548,ELKTON,KY,36.8078,-87.1531,188.7
USC00152564,ENSOR,KY,37.8,-86.9833,-999.9
USC00152575,ETOILE,KY,36.8275,-85.8975,243.8
USC00152698,EUBANK,KY,37.2667,-84.65,360.0
USC00152740,FALLSBURG 5 NW,KY,38.1833,-82.75,195.1
USC00152770,FALLS OF ROUGH,KY,37.6,-86.55,143.3
USC00152775,FALMOUTH,KY,38.6872,-84.3586,249.6
USC00152776,FALMOUTH5 SSE,KY,38.6017,-84.3006,239.6
USC00152791,CAVE RUN LAKE,KY,38.1228,-83.5328,256.0
USC00152903,FLEMINGSBURG 2 N,KY,38.4503,-83.7355,286.5
USC00152908,FLEMINGSBURG 1 SW,KY,38.4167,-83.75,267.9
USC00152961,FORDS FERRY DAM 5O,KY,37.4667,-88.1,110.0
USC00153028,FRANKFORT DOWNTOWN,KY,38.2022,-84.8825,140.8
USC00153036,FRANKLIN,KY,36.6878,-86.5061,207.3
USC00153203,GEST LOCK 3,KY,38.4169,-84.8819,149.4
USC00153223,GILBERTSVILLE KY DAM,KY,37.0147,-88.2678,109.7
USC00153230,GIMLET 9N,KY,38.2186,-83.1431,341.4
USC00153241,GLASGOW,KY,36.9833,-85.9,207.3
USC00153246,GLASGOW,KY,37.0014,-85.9072,234.7
USC00153250,GLENCOE 6 NW,KY,38.78,-84.895,149.4
USC00153295,GOLDEN POND 8 N,KY,36.8964,-88.0139,121.9
USC00153304,GOOSEROCK,KY,37.1,-83.7167,283.5
USC00153382,GRAY HAWK,KY,37.4,-83.95,381.0
USC00153389,GRAYSON 2 E,KY,38.3353,-82.9075,176.8
USC00153391,GRAYSON 3 SW,KY,38.2922,-82.9747,213.4
USC00153392,GRAYSON 3 SE,KY,38.3,-82.9333,274.9
USC00153404,GREENCASTLE,KY,37.0833,-86.5,-999.9
